time	V(n002)	V(n005)-V(n001)	I(D2)	I(V1)
9.816123816613253e-01	8.782041e-01	2.606406e+00	5.313409e-08	6.562616e-05
9.822985379572656e-01	1.213091e-01	3.836013e+00	5.885252e-08	1.399668e-04
9.830495799646710e-01	-5.687750e-01	5.124654e+00	6.698050e-08	2.496141e-04
9.840261424646710e-01	-1.283491e+00	6.646096e+00	6.234218e-06	4.298930e-04
9.850027049646710e-01	-1.919432e+00	7.927063e+00	2.737537e-03	3.351186e-03
9.859792674646710e-01	-2.465303e+00	8.991493e+00	2.577544e-02	2.657625e-02
9.868275766589513e-01	-2.793345e+00	9.781844e+00	7.797005e-02	7.892010e-02
9.877044571294216e-01	-3.001756e+00	1.044586e+01	1.460358e-01	1.471163e-01
9.886810196294216e-01	-3.147572e+00	1.095071e+01	2.060601e-01	2.072474e-01
9.894960633998153e-01	-3.208451e+00	1.116632e+01	2.327431e-01	2.339777e-01
9.904123655366266e-01	-3.211146e+00	1.117852e+01	2.338908e-01	2.351275e-01
9.912712813005535e-01	-3.151829e+00	1.096855e+01	2.078498e-01	2.090402e-01
9.922478438005535e-01	-3.008356e+00	1.047698e+01	1.490709e-01	1.501568e-01
9.932244063005535e-01	-2.768479e+00	9.740390e+00	7.557326e-02	7.651346e-02
9.942009688005535e-01	-2.369689e+00	8.810956e+00	2.019821e-02	2.096513e-02
9.951775313005535e-01	-1.781933e+00	7.738034e+00	8.423117e-04	1.420049e-03
9.957049589920315e-01	-1.361305e+00	7.169999e+00	1.605822e-06	4.744157e-04
9.963148441120926e-01	-8.093084e-01	6.534887e+00	-3.851446e-08	3.546069e-04
9.966426151809188e-01	-5.460764e-01	6.092665e+00	-6.743175e-08	2.952164e-04
9.970308882943878e-01	-2.594003e-01	5.451154e+00	-6.616679e-08	2.304352e-04
9.973431350756023e-01	2.437450e-03	4.918469e+00	-6.285332e-08	1.827451e-04
9.976355266246826e-01	2.762701e-01	4.409275e+00	-6.086223e-08	1.426656e-04
9.979485379352572e-01	5.935572e-01	3.853145e+00	-5.731309e-08	1.050294e-04
9.982991763816659e-01	9.745113e-01	3.220004e+00	-5.533058e-08	7.025129e-05
9.987962139904177e-01	1.519439e+00	2.303609e+00	-4.798949e-08	3.575493e-05
9.995274108178763e-01	2.265392e+00	9.310436e-01	-3.564303e-08	7.806885e-06
1.000000000000000e+00	2.703702e+00	3.897127e-02	-3.137079e-08	3.948669e-18
